2026-07-04 02:19:34,893 | WARNING | features.sentiment | No news table found. Run fetch_news() first.
2026-07-04 03:31:01,783 | INFO | features.sentiment | Sentiment scored: MCO 2026-06-30 | score=0.000 | n=4
2026-07-04 03:31:01,859 | INFO | features.sentiment | Sentiment scored: MCO 2026-07-01 | score=0.000 | n=1
2026-07-04 03:31:01,877 | INFO | features.sentiment | Sentiment scored: MCO 2026-07-03 | score=0.000 | n=1
2026-07-04 03:31:01,996 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-17 | score=-0.005 | n=3
2026-07-04 03:31:02,093 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-18 | score=0.249 | n=2
2026-07-04 03:31:02,111 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-23 | score=0.000 | n=1
2026-07-04 03:31:02,197 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-24 | score=0.000 | n=1
2026-07-04 03:31:02,216 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-07-01 | score=0.811 | n=1
2026-07-04 03:31:02,261 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-07-02 | score=-0.458 | n=2
2026-07-04 03:31:02,633 | INFO | features.sentiment | Sentiment scored: META 2026-07-03 | score=0.093 | n=10
2026-07-04 03:31:02,782 | INFO | features.sentiment | Sentiment scored: MMC 2026-01-29 | score=0.688 | n=5
2026-07-04 03:31:02,800 | INFO | features.sentiment | Sentiment scored: MMC 2026-01-30 | score=-0.558 | n=1
2026-07-04 03:31:02,817 | INFO | features.sentiment | Sentiment scored: MMC 2026-02-01 | score=0.000 | n=1
2026-07-04 03:31:02,833 | INFO | features.sentiment | Sentiment scored: MMC 2026-02-02 | score=0.000 | n=1
2026-07-04 03:31:02,915 | INFO | features.sentiment | Sentiment scored: MMC 2026-04-16 | score=0.000 | n=1
2026-07-04 03:31:02,933 | INFO | features.sentiment | Sentiment scored: MMC 2026-06-04 | score=-0.917 | n=1
2026-07-04 03:31:03,064 | INFO | features.sentiment | Sentiment scored: MO 2026-07-01 | score=0.271 | n=4
2026-07-04 03:31:03,340 | INFO | features.sentiment | Sentiment scored: MO 2026-07-02 | score=0.116 | n=5
2026-07-04 03:31:03,358 | INFO | features.sentiment | Sentiment scored: MO 2026-07-03 | score=0.000 | n=1
2026-07-04 03:31:03,470 | INFO | features.sentiment | Sentiment scored: MRK 2026-07-01 | score=-0.073 | n=3
2026-07-04 03:31:03,553 | INFO | features.sentiment | Sentiment scored: MRK 2026-07-02 | score=-0.120 | n=5
2026-07-04 03:31:03,591 | INFO | features.sentiment | Sentiment scored: MRK 2026-07-03 | score=0.000 | n=2
2026-07-04 03:31:03,663 | INFO | features.sentiment | Sentiment scored: MS 2026-07-02 | score=-0.247 | n=4
2026-07-04 03:31:03,951 | INFO | features.sentiment | Sentiment scored: MS 2026-07-03 | score=-0.111 | n=6
2026-07-04 03:31:04,375 | INFO | features.sentiment | Sentiment scored: MSFT 2026-07-03 | score=-0.314 | n=10
2026-07-04 03:31:04,474 | INFO | features.sentiment | Sentiment scored: NEE 2026-07-02 | score=0.150 | n=6
2026-07-04 03:31:04,541 | INFO | features.sentiment | Sentiment scored: NEE 2026-07-03 | score=0.209 | n=4
2026-07-04 03:31:04,637 | INFO | features.sentiment | Sentiment scored: NFLX 2026-07-02 | score=0.053 | n=2
2026-07-04 03:31:04,962 | INFO | features.sentiment | Sentiment scored: NFLX 2026-07-03 | score=-0.005 | n=8
2026-07-04 03:31:04,980 | INFO | features.sentiment | Sentiment scored: NOC 2026-07-01 | score=0.000 | n=1
2026-07-04 03:31:05,439 | INFO | features.sentiment | Sentiment scored: NOC 2026-07-02 | score=0.335 | n=8
2026-07-04 03:31:05,456 | INFO | features.sentiment | Sentiment scored: NOC 2026-07-03 | score=0.000 | n=1
2026-07-04 03:31:05,474 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-11 | score=0.000 | n=1
2026-07-04 03:31:05,490 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-13 | score=-0.951 | n=1
2026-07-04 03:31:05,508 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-15 | score=0.000 | n=1
2026-07-04 03:31:05,524 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-19 | score=0.000 | n=1
2026-07-04 03:31:05,575 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-24 | score=0.119 | n=3
2026-07-04 03:31:05,592 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-25 | score=0.818 | n=1
2026-07-04 03:31:05,609 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-30 | score=0.000 | n=1
2026-07-04 03:31:05,626 | INFO | features.sentiment | Sentiment scored: NSC 2026-07-01 | score=-0.966 | n=1
2026-07-04 03:31:05,643 | INFO | features.sentiment | Sentiment scored: NVDA 2026-07-02 | score=0.931 | n=1
2026-07-04 03:31:05,981 | INFO | features.sentiment | Sentiment scored: NVDA 2026-07-03 | score=-0.026 | n=9
2026-07-04 03:31:05,998 | INFO | features.sentiment | Sentiment scored: ORCL 2026-07-02 | score=0.000 | n=1
2026-07-04 03:31:06,268 | INFO | features.sentiment | Sentiment scored: ORCL 2026-07-03 | score=-0.209 | n=9
2026-07-04 03:31:06,497 | INFO | features.sentiment | Sentiment scored: PEP 2026-07-02 | score=-0.153 | n=6
2026-07-04 03:31:06,768 | INFO | features.sentiment | Sentiment scored: PEP 2026-07-03 | score=-0.102 | n=4
2026-07-04 03:31:06,903 | INFO | features.sentiment | Sentiment scored: PG 2026-07-01 | score=-0.447 | n=4
2026-07-04 03:31:06,954 | INFO | features.sentiment | Sentiment scored: PG 2026-07-02 | score=0.000 | n=3
2026-07-04 03:31:07,068 | INFO | features.sentiment | Sentiment scored: PG 2026-07-03 | score=0.000 | n=3
2026-07-04 03:31:07,102 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-24 | score=0.446 | n=2
2026-07-04 03:31:07,138 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-25 | score=0.422 | n=2
2026-07-04 03:31:07,297 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-26 | score=0.000 | n=2
2026-07-04 03:31:07,332 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-29 | score=0.882 | n=2
2026-07-04 03:31:07,349 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-30 | score=0.000 | n=1
2026-07-04 03:31:07,433 | INFO | features.sentiment | Sentiment scored: PLD 2026-07-02 | score=0.000 | n=1
2026-07-04 03:31:07,452 | INFO | features.sentiment | Sentiment scored: PM 2026-06-29 | score=0.000 | n=1
2026-07-04 03:31:07,597 | INFO | features.sentiment | Sentiment scored: PM 2026-06-30 | score=-0.102 | n=5
2026-07-04 03:31:07,614 | INFO | features.sentiment | Sentiment scored: PM 2026-07-01 | score=0.546 | n=1
2026-07-04 03:31:07,712 | INFO | features.sentiment | Sentiment scored: PM 2026-07-02 | score=0.654 | n=2
2026-07-04 03:31:07,734 | INFO | features.sentiment | Sentiment scored: PM 2026-07-03 | score=0.919 | n=1
2026-07-04 03:31:07,785 | INFO | features.sentiment | Sentiment scored: PNC 2026-06-26 | score=0.564 | n=3
2026-07-04 03:31:07,901 | INFO | features.sentiment | Sentiment scored: PNC 2026-06-30 | score=0.000 | n=3
2026-07-04 03:31:07,934 | INFO | features.sentiment | Sentiment scored: PNC 2026-07-01 | score=0.306 | n=2
2026-07-04 03:31:07,968 | INFO | features.sentiment | Sentiment scored: PNC 2026-07-02 | score=0.000 | n=2
2026-07-04 03:31:07,985 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-09 | score=0.000 | n=1
2026-07-04 03:31:08,001 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-11 | score=-0.783 | n=1
2026-07-04 03:31:08,069 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-15 | score=-0.203 | n=4
2026-07-04 03:31:08,087 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-23 | score=0.000 | n=1
2026-07-04 03:31:08,171 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-24 | score=0.000 | n=1
2026-07-04 03:31:08,190 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-26 | score=0.948 | n=1
2026-07-04 03:31:08,208 | INFO | features.sentiment | Sentiment scored: PSA 2026-07-01 | score=0.863 | n=1
2026-07-04 03:31:08,243 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-25 | score=0.000 | n=2
2026-07-04 03:31:08,260 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-26 | score=0.000 | n=1
2026-07-04 03:31:08,450 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-28 | score=0.000 | n=3
2026-07-04 03:31:08,522 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-30 | score=0.136 | n=4
2026-07-04 03:31:08,657 | INFO | features.sentiment | Sentiment scored: RTX 2026-07-02 | score=0.225 | n=3
2026-07-04 03:31:08,857 | INFO | features.sentiment | Sentiment scored: RTX 2026-07-03 | score=0.116 | n=7
2026-07-04 03:31:08,877 | INFO | features.sentiment | Sentiment scored: SLB 2026-06-28 | score=0.000 | n=1
2026-07-04 03:31:08,896 | INFO | features.sentiment | Sentiment scored: SLB 2026-06-29 | score=-0.568 | n=1
2026-07-04 03:31:09,004 | INFO | features.sentiment | Sentiment scored: SLB 2026-06-30 | score=-0.469 | n=2
2026-07-04 03:31:09,023 | INFO | features.sentiment | Sentiment scored: SLB 2026-07-01 | score=0.000 | n=1
2026-07-04 03:31:09,157 | INFO | features.sentiment | Sentiment scored: SLB 2026-07-02 | score=0.018 | n=4
2026-07-04 03:31:09,174 | INFO | features.sentiment | Sentiment scored: SLB 2026-07-03 | score=0.943 | n=1
2026-07-04 03:31:09,226 | INFO | features.sentiment | Sentiment scored: SO 2026-06-24 | score=0.000 | n=3
2026-07-04 03:31:09,244 | INFO | features.sentiment | Sentiment scored: SO 2026-06-25 | score=0.944 | n=1
2026-07-04 03:31:09,278 | INFO | features.sentiment | Sentiment scored: SO 2026-06-26 | score=0.339 | n=2
2026-07-04 03:31:09,295 | INFO | features.sentiment | Sentiment scored: SO 2026-06-28 | score=0.000 | n=1
2026-07-04 03:31:09,313 | INFO | features.sentiment | Sentiment scored: SO 2026-06-30 | score=0.000 | n=1
2026-07-04 03:31:09,332 | INFO | features.sentiment | Sentiment scored: SO 2026-07-02 | score=0.000 | n=1
2026-07-04 03:31:09,350 | INFO | features.sentiment | Sentiment scored: SO 2026-07-03 | score=0.837 | n=1
2026-07-04 03:31:09,402 | INFO | features.sentiment | Sentiment scored: SPGI 2026-06-29 | score=0.265 | n=3
2026-07-04 03:31:09,420 | INFO | features.sentiment | Sentiment scored: SPGI 2026-06-30 | score=0.937 | n=1
2026-07-04 03:31:09,512 | INFO | features.sentiment | Sentiment scored: SPGI 2026-07-01 | score=-0.135 | n=5
2026-07-04 03:31:09,531 | INFO | features.sentiment | Sentiment scored: SPGI 2026-07-02 | score=0.000 | n=1
2026-07-04 03:31:09,552 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-25 | score=0.000 | n=1
2026-07-04 03:31:09,575 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-26 | score=0.953 | n=1
2026-07-04 03:31:09,594 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-28 | score=0.000 | n=1
2026-07-04 03:31:09,635 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-29 | score=0.402 | n=2
2026-07-04 03:31:09,681 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-30 | score=0.929 | n=2
2026-07-04 03:31:09,703 | INFO | features.sentiment | Sentiment scored: SYK 2026-07-01 | score=0.828 | n=1
2026-07-04 03:31:09,881 | INFO | features.sentiment | Sentiment scored: SYK 2026-07-02 | score=-0.267 | n=2
2026-07-04 03:31:10,029 | INFO | features.sentiment | Sentiment scored: T 2026-07-02 | score=-0.187 | n=5
2026-07-04 03:31:10,238 | INFO | features.sentiment | Sentiment scored: T 2026-07-03 | score=0.178 | n=5
2026-07-04 03:31:10,366 | INFO | features.sentiment | Sentiment scored: TFC 2026-07-01 | score=0.485 | n=3
2026-07-04 03:31:10,635 | INFO | features.sentiment | Sentiment scored: TFC 2026-07-02 | score=0.225 | n=4
2026-07-04 03:31:10,779 | INFO | features.sentiment | Sentiment scored: TFC 2026-07-03 | score=0.296 | n=3
2026-07-04 03:31:10,897 | INFO | features.sentiment | Sentiment scored: TGT 2026-07-02 | score=0.145 | n=6
2026-07-04 03:31:11,026 | INFO | features.sentiment | Sentiment scored: TGT 2026-07-03 | score=-0.215 | n=4
2026-07-04 03:31:11,107 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-24 | score=0.000 | n=1
2026-07-04 03:31:11,293 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-25 | score=0.000 | n=3
2026-07-04 03:31:11,372 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-26 | score=0.000 | n=1
2026-07-04 03:31:11,470 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-28 | score=0.419 | n=2
2026-07-04 03:31:11,488 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-30 | score=0.000 | n=1
2026-07-04 03:31:11,522 | INFO | features.sentiment | Sentiment scored: TMO 2026-07-03 | score=0.404 | n=2
2026-07-04 03:31:12,850 | INFO | features.sentiment | Sentiment scored: TSLA 2026-07-03 | score=0.043 | n=10
2026-07-04 03:31:12,937 | INFO | features.sentiment | Sentiment scored: TXN 2026-06-27 | score=0.000 | n=1
2026-07-04 03:31:12,954 | INFO | features.sentiment | Sentiment scored: TXN 2026-06-29 | score=0.649 | n=1
2026-07-04 03:31:13,220 | INFO | features.sentiment | Sentiment scored: TXN 2026-06-30 | score=-0.009 | n=4
2026-07-04 03:31:13,301 | INFO | features.sentiment | Sentiment scored: TXN 2026-07-01 | score=0.000 | n=1
2026-07-04 03:31:13,410 | INFO | features.sentiment | Sentiment scored: TXN 2026-07-02 | score=0.000 | n=2
2026-07-04 03:31:13,494 | INFO | features.sentiment | Sentiment scored: TXN 2026-07-03 | score=0.000 | n=1
2026-07-04 03:31:14,400 | INFO | features.sentiment | Sentiment scored: UNH 2026-07-02 | score=-0.039 | n=7
2026-07-04 03:31:14,519 | INFO | features.sentiment | Sentiment scored: UNH 2026-07-03 | score=0.056 | n=3
2026-07-04 03:31:14,605 | INFO | features.sentiment | Sentiment scored: USB 2026-06-28 | score=0.000 | n=1
2026-07-04 03:31:14,624 | INFO | features.sentiment | Sentiment scored: USB 2026-06-29 | score=0.804 | n=1
2026-07-04 03:31:14,680 | INFO | features.sentiment | Sentiment scored: USB 2026-06-30 | score=0.577 | n=3
2026-07-04 03:31:14,789 | INFO | features.sentiment | Sentiment scored: USB 2026-07-01 | score=0.471 | n=2
2026-07-04 03:31:14,849 | INFO | features.sentiment | Sentiment scored: USB 2026-07-03 | score=0.230 | n=3
2026-07-04 03:31:15,006 | INFO | features.sentiment | Sentiment scored: V 2026-07-02 | score=0.047 | n=5
2026-07-04 03:31:15,296 | INFO | features.sentiment | Sentiment scored: V 2026-07-03 | score=0.038 | n=5
2026-07-04 03:31:15,376 | INFO | features.sentiment | Sentiment scored: VRTX 2026-06-27 | score=0.000 | n=1
2026-07-04 03:31:15,458 | INFO | features.sentiment | Sentiment scored: VRTX 2026-06-30 | score=0.000 | n=1
2026-07-04 03:31:15,576 | INFO | features.sentiment | Sentiment scored: VRTX 2026-07-01 | score=0.184 | n=3
2026-07-04 03:31:15,611 | INFO | features.sentiment | Sentiment scored: VRTX 2026-07-02 | score=0.875 | n=2
2026-07-04 03:31:15,661 | INFO | features.sentiment | Sentiment scored: VRTX 2026-07-03 | score=0.310 | n=3
2026-07-04 03:31:15,804 | INFO | features.sentiment | Sentiment scored: VZ 2026-07-02 | score=0.169 | n=5
2026-07-04 03:31:15,953 | INFO | features.sentiment | Sentiment scored: VZ 2026-07-03 | score=0.178 | n=5
2026-07-04 03:31:16,018 | INFO | features.sentiment | Sentiment scored: WFC 2026-07-01 | score=0.737 | n=4
2026-07-04 03:31:16,258 | INFO | features.sentiment | Sentiment scored: WFC 2026-07-02 | score=0.031 | n=5
2026-07-04 03:31:16,276 | INFO | features.sentiment | Sentiment scored: WFC 2026-07-03 | score=0.000 | n=1
2026-07-04 03:31:16,310 | INFO | features.sentiment | Sentiment scored: WM 2026-06-24 | score=0.000 | n=2
2026-07-04 03:31:16,342 | INFO | features.sentiment | Sentiment scored: WM 2026-06-26 | score=0.469 | n=2
2026-07-04 03:31:16,359 | INFO | features.sentiment | Sentiment scored: WM 2026-06-27 | score=0.000 | n=1
2026-07-04 03:31:16,379 | INFO | features.sentiment | Sentiment scored: WM 2026-06-28 | score=0.828 | n=1
2026-07-04 03:31:16,398 | INFO | features.sentiment | Sentiment scored: WM 2026-07-01 | score=0.000 | n=1
2026-07-04 03:31:16,441 | INFO | features.sentiment | Sentiment scored: WM 2026-07-02 | score=-0.344 | n=2
2026-07-04 03:31:16,545 | INFO | features.sentiment | Sentiment scored: WM 2026-07-03 | score=0.951 | n=1
2026-07-04 03:31:16,817 | INFO | features.sentiment | Sentiment scored: WMT 2026-07-02 | score=-0.370 | n=2
2026-07-04 03:31:17,146 | INFO | features.sentiment | Sentiment scored: WMT 2026-07-03 | score=0.174 | n=8
2026-07-04 03:31:17,317 | INFO | features.sentiment | Sentiment scored: XOM 2026-07-02 | score=0.098 | n=6
2026-07-04 03:31:17,446 | INFO | features.sentiment | Sentiment scored: XOM 2026-07-03 | score=0.387 | n=4
2026-07-04 03:31:17,463 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-18 | score=0.000 | n=1
2026-07-04 03:31:17,562 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-22 | score=-0.401 | n=2
2026-07-04 03:31:17,649 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-23 | score=0.737 | n=1
2026-07-04 03:31:17,668 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-26 | score=-0.871 | n=1
2026-07-04 03:31:17,686 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-28 | score=0.000 | n=1
2026-07-04 03:31:17,705 | INFO | features.sentiment | Sentiment scored: ZTS 2026-06-29 | score=0.000 | n=1
2026-07-04 03:31:17,759 | INFO | features.sentiment | Sentiment scored: ZTS 2026-07-01 | score=-0.553 | n=3
2026-07-04 03:31:17,816 | INFO | features.sentiment | Sentiment features computed: 397 rows
2026-07-04 03:31:18,077 | INFO | features.builder | Feature matrix built: 172161 rows x 40 cols
2026-07-04 03:31:18,164 | INFO | models.trainer | Train: 137728 | Test: 34433
2026-07-04 03:31:18,169 | INFO | models.trainer | Training Decision Tree (scratch)...
2026-07-04 03:31:34,451 | INFO | evaluation.metrics | MAE:0.0631 RMSE:0.0915 R2:-0.0177
2026-07-04 03:31:34,482 | INFO | evaluation.metrics | Information Coefficient: 0.0990
2026-07-04 03:31:34,487 | INFO | models.trainer | Training XGBoost (scratch)...
2026-07-04 03:32:57,294 | INFO | models.xgboost_model | Round 10 | MSE: 0.006673
2026-07-04 03:34:09,417 | INFO | models.xgboost_model | Round 20 | MSE: 0.006569
2026-07-04 03:35:24,664 | INFO | models.xgboost_model | Round 30 | MSE: 0.006492
2026-07-04 03:36:30,106 | INFO | models.xgboost_model | Round 40 | MSE: 0.006435
2026-07-04 03:37:31,174 | INFO | models.xgboost_model | Round 50 | MSE: 0.006387
2026-07-04 03:38:39,510 | INFO | models.xgboost_model | Round 60 | MSE: 0.006337
2026-07-04 03:39:50,270 | INFO | models.xgboost_model | Round 70 | MSE: 0.006288
2026-07-04 03:40:51,553 | INFO | models.xgboost_model | Round 80 | MSE: 0.006246
2026-07-04 03:42:05,833 | INFO | models.xgboost_model | Round 90 | MSE: 0.006202
2026-07-04 03:43:13,705 | INFO | models.xgboost_model | Round 100 | MSE: 0.006162
2026-07-04 03:43:16,154 | INFO | evaluation.metrics | MAE:0.0616 RMSE:0.0893 R2:0.0308
2026-07-04 03:43:16,171 | INFO | evaluation.metrics | Information Coefficient: 0.1396
2026-07-04 03:43:16,171 | INFO | models.trainer | Training XGBoost (library)...
2026-07-04 03:43:19,382 | INFO | evaluation.metrics | MAE:0.0631 RMSE:0.0918 R2:-0.0245
2026-07-04 03:43:19,395 | INFO | evaluation.metrics | Information Coefficient: 0.1377
2026-07-04 03:43:19,396 | INFO | models.trainer | Training LightGBM...
2026-07-04 03:43:21,327 | INFO | evaluation.metrics | MAE:0.0631 RMSE:0.0911 R2:-0.0087
2026-07-04 03:43:21,341 | INFO | evaluation.metrics | Information Coefficient: 0.1375
2026-07-04 03:43:21,341 | INFO | models.trainer | Training CatBoost...
2026-07-04 03:43:24,086 | INFO | evaluation.metrics | MAE:0.0622 RMSE:0.0900 R2:0.0150
2026-07-04 03:43:24,099 | INFO | evaluation.metrics | Information Coefficient: 0.1362
2026-07-04 03:43:24,099 | INFO | models.trainer | Best model by IC: xgboost_scratch
